,"Дата, время начала","НЯ, ОЯ, КНЯ",Тип явления,Критерий,чрезвычайная пожарная опасность,заморозки,сильный ветер,сильный дождь,сильное гололедно-изморозевое отложение на проводах,аномально жаркая погода,налипание мокрого снега при сильном ветре,гололед,сильный мокрый снег,сильный снег,половодье,паводок,шквал,аномально холодная погода,сильный мороз,град,ливень,сильный ливень,туман
483,2021-08-22,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4096,2021-08-22,ОЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4095,2021-08-23,ОЯ,Метеорологическое, Аномально жаркая погода,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
482,2021-08-23,,,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4097,2021-08-23,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
481,2021-08-24,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
479,2021-08-25,,,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4099,2021-08-25,НЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4098,2021-08-26,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
478,2021-08-26,,,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
477,2021-08-27,,,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
4100,2021-08-28,ОЯ,Агрометеорологическое, Заморозки,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
476,2021-08-28,,,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
475,2021-08-29,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2021-08-30,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,2021-08-30,ОЯ,Агрометеорологическое, Заморозки,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2021-08-31,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,2021-08-31,ОЯ,Метеорологическое, Чрезвычайная пожарная опасность,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2021-09-01,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2021-09-02,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2021-09-03,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,2021-09-03,ОЯ,Метеорологическое," Очень сильный ветер , Очень сильный дождь",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2021-09-04,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2021-09-05,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2021-09-06,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2021-09-07,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,2021-09-07,ОЯ,Агрометеорологическое, Заморозки,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2021-09-08,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2021-09-09,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2021-09-10,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2021-09-11,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2021-09-12,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2021-09-13,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2021-09-14,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2021-09-15,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,2021-09-15,ОЯ,Метеорологическое,Очень сильный дождь,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2021-09-16,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2021-09-17,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2021-09-18,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,2021-09-18,ОЯ,Агрометеорологическое, Заморозки,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2021-09-19,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2021-09-20,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2021-09-21,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2021-09-22,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2021-09-23,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2021-09-24,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2021-09-25,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2021-09-26,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2021-09-27,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,2021-09-28,ОЯ,Агрометеорологическое, Заморозки,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2021-09-28,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2021-09-29,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2021-09-30,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2021-10-01,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2021-10-02,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2021-10-03,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2021-10-04,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2021-10-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2021-10-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2021-10-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2021-10-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2021-10-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2021-10-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2021-10-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2021-10-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2021-10-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2021-10-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2021-10-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2021-10-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2021-10-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2021-10-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2021-10-19,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
423,2021-10-20,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
422,2021-10-21,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
4108,2021-10-21,ОЯ,Метеорологическое," Гололед, налипание мокрого снега при сильном ветре, сильный мокрый снег, сильный снег",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
421,2021-10-22,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
420,2021-10-23,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
419,2021-10-24,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
418,2021-10-25,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
417,2021-10-26,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
416,2021-10-27,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
415,2021-10-28,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
414,2021-10-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2021-10-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2021-10-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2021-11-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2021-11-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2021-11-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2021-11-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2021-11-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2021-11-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2021-11-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2021-11-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2021-11-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2021-11-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,2021-11-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2021-11-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2021-11-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2021-11-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2021-11-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2021-11-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2021-11-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2021-11-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2021-11-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2021-11-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2021-11-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2021-11-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2021-11-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2021-11-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2021-11-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2021-11-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2021-11-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2021-11-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,2021-11-29,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382,2021-11-30,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
381,2021-12-01,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4109,2021-12-02,ОЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
380,2021-12-02,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,2021-12-03,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,2021-12-04,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
377,2021-12-05,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376,2021-12-06,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,2021-12-07,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,2021-12-08,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,2021-12-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2021-12-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2021-12-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2021-12-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2021-12-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2021-12-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2021-12-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2021-12-16,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
365,2021-12-17,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
364,2021-12-18,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4110,2021-12-18,НЯ,Метеорологическое, Очень сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363,2021-12-19,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362,2021-12-20,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361,2021-12-21,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360,2021-12-22,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,2021-12-23,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
358,2021-12-24,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357,2021-12-25,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
356,2021-12-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2021-12-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2021-12-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2021-12-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2021-12-30,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,2021-12-31,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,2022-01-01,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4111,2022-01-01,НЯ,Метеорологическое,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,2022-01-02,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4112,2022-01-02,НЯ,Метеорологическое,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348,2022-01-03,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347,2022-01-04,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
346,2022-01-05,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4113,2022-01-05,НЯ,КНЯ,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
345,2022-01-06,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4114,2022-01-06,НЯ,Метеорологическое," Очень сильный снег , Сильное гололедно-изморозевое отложение на проводах",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
344,2022-01-07,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4115,2022-01-07,НЯ,Метеорологическое,Сильный снег,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
343,2022-01-08,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
342,2022-01-09,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4116,2022-01-09,НЯ,Метеорологическое,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
341,2022-01-10,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4117,2022-01-10,НЯ,Метеорологическое,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
340,2022-01-11,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
339,2022-01-12,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
338,2022-01-13,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4118,2022-01-13,КНЯ,КНЯ,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
337,2022-01-14,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4119,2022-01-14,НЯ,Метеорологическое," Очень сильный снег , Сильное гололедно-изморозевое отложение на проводах",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
336,2022-01-15,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
335,2022-01-16,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
334,2022-01-17,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4120,2022-01-17,НЯ,КНЯ,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
333,2022-01-18,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
332,2022-01-19,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
331,2022-01-20,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
330,2022-01-21,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4121,2022-01-21,НЯ,Метеорологическое, Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
329,2022-01-22,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,2022-01-23,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327,2022-01-24,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,2022-01-25,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325,2022-01-26,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,2022-01-27,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,2022-01-28,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,2022-01-29,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2022-01-30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,2022-01-31,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,2022-02-01,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
318,2022-02-02,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4122,2022-02-02,НЯ,Метеорологическое,Сильное гололедно-изморозевое отложение на проводах,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
317,2022-02-03,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
316,2022-02-04,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4123,2022-02-04,НЯ,Метеорологическое,Сильный снег,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
315,2022-02-05,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
314,2022-02-06,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
313,2022-02-07,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
312,2022-02-08,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
311,2022-02-09,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
310,2022-02-10,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309,2022-02-11,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308,2022-02-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2022-02-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2022-02-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2022-02-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2022-02-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2022-02-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2022-02-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2022-02-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2022-02-20,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
299,2022-02-21,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298,2022-02-22,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4124,2022-02-22,НЯ,Метеорологическое,Сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297,2022-02-23,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296,2022-02-24,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295,2022-02-25,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294,2022-02-26,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4125,2022-02-26,НЯ,Метеорологическое,Сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,2022-02-27,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292,2022-02-28,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,2022-03-01,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
290,2022-03-02,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289,2022-03-03,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
288,2022-03-04,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
287,2022-03-05,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4127,2022-03-05,НЯ,Метеорологическое,Сильный снег,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4126,2022-03-06,ОЯ,Метеорологическое,Аномально холодная погода,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
286,2022-03-06,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
285,2022-03-07,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
284,2022-03-08,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
283,2022-03-09,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4128,2022-03-10,ОЯ,Метеорологическое,Аномально холодная погода,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
282,2022-03-10,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
281,2022-03-11,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4129,2022-03-12,ОЯ,Метеорологическое,Аномально холодная погода,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
280,2022-03-12,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
279,2022-03-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,2022-03-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,2022-03-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
276,2022-03-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
275,2022-03-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
274,2022-03-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,2022-03-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2022-03-20,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2022-03-21,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2022-03-22,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,2022-03-22,НЯ,КНЯ,Сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2022-03-23,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2022-03-24,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2022-03-25,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,2022-03-25,НЯ,Метеорологическое,Сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2022-03-26,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,2022-03-26,НЯ,КНЯ,Сильный ветер,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
